MLS_ID,address,list_price,sold_price,house_type,bedrooms,bathrooms,dom,built_year,garage_type,Liv Area sqft,latitude,longitude,neighborhood,sqft,listing_date,season,region,original_price,lot_size
202506611,"59 Colbourne Drive , Winnipeg R3Y 0K6",644500,620000,RD,4,3.0,40,2012,Double Attached,1683,nan,nan,South Pointe,1683.0,2025-06-11,Summer,South Pointe,644500,0
202510668,"15 Sandpiper Drive , Winnipeg R3T 5E6",439900,445000,RD,3,3.0,6,1984,Double Attached,1717,nan,nan,Richmond West,1717.0,2025-06-11,Summer,Richmond West,439900,0
202510922,"59 Brentlawn Boulevard , Winnipeg R3T 4X9",399900,470000,RD,3,2.0,7,1978,Single Attached,1250,nan,nan,Richmond West,1250.0,2025-06-11,Summer,Richmond West,399900,0
202508919,"30 Kendale Drive , Winnipeg R3T 5M4",674900,665000,RD,5,3.0,18,1998,Triple Attached,1630,nan,nan,Richmond West,1630.0,2025-06-11,Summer,Richmond West,674900,0
202507061,"79 Dunraven Avenue , Winnipeg R2M 0H5",324900,350444,RD,3,1.0,9,1949,Single Detached,nan,nan,St Vital,nan,0.0,2025-06-11,Summer,nan,324900,0
202510584,"21 Vivian Avenue , Winnipeg R3M 0E5",379900,480000,RD,4,2.0,8,1952,"Double Detached, Garage door opener, Rear Drive Access",1360,nan,nan,St Vital,1360.0,2025-06-11,Summer,St Vital,379900,0
202508226,"115 Springwood Drive , Winnipeg R2N 1B8",199900,180000,MH,2 (Den),1.0,24,1976,Front Drive Access,1220,nan,nan,South Glen,1220.0,2025-06-11,Summer,South Glen,199900,0
202506477,"410 Windflower Road , Winnipeg R3Y 0X5",725000,725000,RD,4,3.0,45,2020,Double Attached,2127,nan,nan,Bridgewater Trails,2127.0,2025-06-11,Summer,Bridgewater Trails,725000,0
202508763,"87 Water Bend Road , Winnipeg R3Y 0J9",1675000,1685000,RD,4,4.0,9,2017,Double Attached,3015,nan,nan,Bridgwater Lakes,3015.0,2025-06-11,Summer,Bridgwater Lakes,1675000,0
202506230,"112 Willow Creek Road , Winnipeg R3Y 0S9",1439000,1295000,RD,5,5.0,47,2019,Double Attached,2895,nan,nan,Bridgwater Trails,2895.0,2025-06-11,Summer,Bridgwater Trails,1439000,0
202502686,"106 Lake Bend Road , Winnipeg R3Y 0J4",1079900,1065000,RD,5,3.0,75,2014,Double Attached,1943,nan,nan,Bridgwater Lakes,1943.0,2025-06-11,Summer,Bridgwater Lakes,1079900,0
202506611,"59 Colbourne Drive , Winnipeg R3Y 0K6",644500,620000,RD,4,3.0,40,2012,Double Attached,1683,nan,nan,South Pointe,1683.0,2025-06-11,Summer,South Pointe,644500,0
202510668,"15 Sandpiper Drive , Winnipeg R3T 5E6",439900,445000,RD,3,3.0,6,1984,Double Attached,1717,nan,nan,Richmond West,1717.0,2025-06-11,Summer,Richmond West,439900,0
202510922,"59 Brentlawn Boulevard , Winnipeg R3T 4X9",399900,470000,RD,3,2.0,7,1978,Single Attached,1250,nan,nan,Richmond West,1250.0,2025-06-11,Summer,Richmond West,399900,0
202508919,"30 Kendale Drive , Winnipeg R3T 5M4",674900,665000,RD,5,3.0,18,1998,Triple Attached,1630,nan,nan,Richmond West,1630.0,2025-06-11,Summer,Richmond West,674900,0
202510544,"427 Eugenie Street , Winnipeg R2H 0Y9",399900,467000,RD,3,2.0,9,1941,"Single Detached, Carport, Oversized, Parking Pad",1020,nan,nan,Norwood,1020.0,2025-06-11,Summer,Norwood,399900,0
202510095,"39 Monck Avenue , Winnipeg R2H 1W7",589999,678000,RD,4,2.0,9,1947,"Single Detached, Garage door opener, Oversized, Parking Pad, Plug-In",2185,nan,nan,Norwood Flats,2185.0,2025-06-11,Summer,Norwood Flats,589999,0
202506579,"15 Parkville Drive , Winnipeg R2M 2H3",420000,410650,RD,2,2.0,50,1957,Single Detached,835,nan,nan,St Vital,835.0,2025-06-11,Summer,St Vital,420000,0
202510081,"46 Mager Drive , Winnipeg R2M 0S2",329900,329900,RD,3,1.0,6,1924,Single Detached,844,nan,nan,Elm Park,844.0,2025-06-11,Summer,Elm Park,329900,0
202510201,"102 Bright Oaks Bay , Winnipeg R2M 2M1",559900,585102,RD,3,2.0,8,1971,Single Attached,1100,nan,nan,Bright Oaks,1100.0,2025-06-11,Summer,Bright Oaks,559900,0
202509416,"76 Weaver Bay , Winnipeg R2M 2G8",399900,400000,RD,3,1.0,13,1962,"Front Drive Access, Parking Pad",1050,nan,nan,Pulberry,1050.0,2025-06-11,Summer,Pulberry,399900,0
202510779,"68 Elm Park Road , Winnipeg R2M 0V9",399900,451000,RD,3,1.0,7,1939,"Double Detached, Garage door opener",1212,nan,nan,Elm Park,1212.0,2025-06-11,Summer,Elm Park,399900,0
202507061,"79 Dunraven Avenue , Winnipeg R2M 0H5",324900,350444,RD,3,1.0,9,1949,Single Detached,908,nan,nan,St Vital,908.0,2025-06-11,Summer,St Vital,324900,0
202504255,"157 Fernwood Avenue , Winnipeg R2M 1C2",419900,500000,RD,4,2.0,7,1955,Single Detached,905,nan,nan,St Vital,905.0,2025-06-11,Summer,St Vital,419900,0
202510584,"21 Vivian Avenue , Winnipeg R3M 0E5",379900,480000,RD,4,2.0,8,1952,"Double Detached, Garage door opener, Rear Drive Access",1360,nan,nan,St Vital,1360.0,2025-06-11,Summer,St Vital,379900,0
202508226,"115 Springwood Drive , Winnipeg R2N 1B8",199900,180000,MH,2 (Den),1.0,24,1976,Front Drive Access,1220,nan,nan,South Glen,1220.0,2025-06-11,Summer,South Glen,199900,0
202508576,"349 Ashworth Street , Winnipeg R2N 2L7",399900,505000,RD,3,2.0,8,1986,"Double Detached, Plug-In",860,nan,nan,River Park South,860.0,2025-06-11,Summer,River Park South,399900,0
202506328,"11 Highcastle Crescent , Winnipeg R2N 2V6",534900,515000,RD,3,3.0,39,1991,Double Attached,1560,nan,nan,River Park South,1560.0,2025-06-11,Summer,River Park South,534900,0
202510022,"51 Ashford Drive , Winnipeg R2N 1K7",409900,404000,RD,3,2.0,9,1979,"Double Detached, Garage door opener, Oversized",968,nan,nan,River Park South,968.0,2025-06-11,Summer,River Park South,409900,0
202510751,"202 Paddington Road , Winnipeg R2N 1H4",374900,433000,RD,3,2.0,8,1979,"Single Detached, Carport",830,nan,nan,River Park South,830.0,2025-06-11,Summer,River Park South,374900,0
202510954,"106 Berkshire Bay , Winnipeg R2J 2M2",279900,331800,SA,3,1.0,7,1966,Parking Pad,1034,nan,nan,Windsor Park,1034.0,2025-06-11,Summer,Windsor Park,279900,0
202508694,"81 canberra Road , Winnipeg R2J 1W3",329900,350111,SA,3,2.0,9,0,nan,Fully Finished,nan,nan,Windsor Park,0.0,2025-06-11,Summer,Windsor Park,329900,0
202510801,"15 Boulder Bay , Winnipeg R2J 2C2",299900,396999,RD,2,1.0,5,0,nan,Front Drive Access,nan,nan,Windsor Park,0.0,2025-06-11,Summer,Windsor Park,299900,0
202511019,"30 Pembroke Road , Winnipeg R2J 1T2",430000,430000,RD,4,2.0,1,1962,Single Attached,nan,nan,Windsor Park,nan,0.0,2025-06-11,Summer,nan,430000,0
202510119,"86 Sabourin Place , Winnipeg R3X 0A6",674900,665000,RD,4,4.0,8,0,nan,Double Attached,nan,nan,Island Lakes,0.0,2025-06-11,Summer,Island Lakes,674900,0
202509680,"77 Ranville Road , Winnipeg R3X 0E1",549900,540000,RD,3,3.0,10,2010,Double Attached,1360,nan,nan,Sage Creek,1360.0,2025-06-11,Summer,Sage Creek,549900,0
202510491,"15 Kilroy Street , Winnipeg R3Y 0V5",569000,562000,RD,3,3.0,8,0,nan,Double Attached,nan,nan,Prairie Pointe,0.0,2025-06-11,Summer,Prairie Pointe,569000,0
202506477,"410 Windflower Road , Winnipeg R3Y 0X5",725000,725000,RD,4,3.0,45,2020,Double Attached,2127,nan,nan,Bridgwater Trails,2127.0,2025-06-11,Summer,Bridgwater Trails,725000,0
202510491,"15 Kilroy Street , Winnipeg R3Y 0V5",569000,562000,RD,3,3.0,8,0,nan,Double Attached,nan,nan,Prairie Pointe,0.0,2025-06-11,Summer,Prairie Pointe,569000,0
202506477,"410 Windflower Road , Winnipeg R3Y 0X5",725000,725000,RD,4,3.0,45,2020,Double Attached,2127,nan,nan,Bridgwater Trails,2127.0,2025-06-11,Summer,Bridgwater Trails,725000,0
202506230,"112 Willow Creek Road , Winnipeg R3Y 0S9",1439000,1295000,RD,5,5.0,47,2019,nan,nan,Bridgwater Trails,nan,nan,0.0,2025-06-11,Summer,nan,1439000,0
202510614,"26 Marksbridge Drive , Winnipeg R3P 2K5",679900,752000,RD,5,3.0,9,2002,Triple Attached,nan,nan,Linden Woods,nan,0.0,2025-06-11,Summer,nan,679900,0
202509956,"376 Lindenwood Drive E, Winnipeg R3P 2H1",794900,800000,RD,4,4.0,15,1992,Triple Attached,2218,nan,nan,Linden Woods,2218.0,2025-06-11,Summer,Linden Woods,794900,0
202510491,"15 Kilroy Street , Winnipeg R3Y 0V5",569000,562000,RD,3,3.0,8,0,nan,Double Attached,nan,nan,Prairie Pointe,0.0,2025-06-11,Summer,Prairie Pointe,569000,0
202506477,"410 Windflower Road , Winnipeg R3Y 0X5",725000,725000,RD,4,3.0,45,2020,Double Attached,2127,nan,nan,Bridgwater Trails,2127.0,2025-06-11,Summer,Bridgwater Trails,725000,0
202509982,"371 Agnes Street , Winnipeg R3G 1N5",224900,270000,RD,2,2.0,11,1905,Parking Pad,1300,nan,nan,West End,1300.0,2025-06-11,Summer,West End,224900,0
202507166,"861 Winnipeg Avenue , Winnipeg R3E 0R7",259900,245000,RD,3,1.0,40,1921,"Single Detached, Carport",1123,nan,nan,Weston,1123.0,2025-06-11,Summer,Weston,259900,0
202510821,"441 Dominion Street , Winnipeg R3G 2M8",444900,430000,RD,4,3.0,0,1913,"Parking Pad, Plug-In, Rear Drive Access",2174,nan,nan,Wolseley,2174.0,2025-06-11,Summer,Wolseley,444900,0
202510653,"624 Spruce Street , Winnipeg R3G 2Z1",259900,347624,RD,2,1.0,7,1928,"Parking Pad, Rear Drive Access",877,nan,nan,Polo Park,877.0,2025-06-11,Summer,Polo Park,259900,0
202502424,"817 ST PAUL Avenue , Winnipeg R3G 0K9",219900,193000,VL,0,0.0,80,0,nan,0,nan,nan,West End,0.0,2025-06-11,Summer,West End,219900,0
202509919,"406 Truro Street , Winnipeg R3J 2A4",427900,452000,DP,3,3.0,8,2012,Parking Pad,nan,nan,St James,nan,0.0,2025-06-11,Summer,nan,427900,0
202510718,"1857 Plessis Road , Winnipeg R3W 0B3",279900,380000,RD,3,2.0,6,0,nan,Single Attached,nan,nan,Lakeside Meadows,0.0,2025-06-11,Summer,Lakeside Meadows,279900,0
202505916,"11 Fiorentino Street , Winnipeg R3W 0H2",674900,657000,RD,6,4.0,38,0,nan,Double Attached,nan,nan,Starlite Village,0.0,2025-06-11,Summer,Starlite Village,674900,0
202510110,"130 Whitehall Boulevard , Winnipeg R2C 0Y5",389900,389000,RD,3,2.0,13,0,nan,Parking Pad,nan,nan,East Transcona,0.0,2025-06-11,Summer,East Transcona,389900,0
202510688,"39 Craglea Corner , Winnipeg R2C4H8",299900,350000,RD,2,0.0,6,0,"Corner Insert, Stone/Wood",nan,nan,nan,Canterbury Park,0.0,2025-06-11,Summer,Canterbury Park,299900,0
202509723,"43 Parade Drive , Winnipeg R2C 0S3",474700,455000,RD,4,3.0,12,0,nan,Double Detached,nan,nan,East Transcona,0.0,2025-06-11,Summer,East Transcona,474700,0
202510574,"96 Zawaly Bay , Winnipeg R2C 5C2",349900,380000,RD,3,2.0,9,0,nan,Parking Pad,nan,nan,Canterbury Park,0.0,2025-06-11,Summer,Canterbury Park,349900,0
202509509,"307 Emberwell Street , Winnipeg R2C 5V6",474900,470000,RD,3,3.0,12,2024,Parking Pad,1430,nan,nan,Summerlea,1430.0,2025-06-11,Summer,Summerlea,474900,0
202509480,"180 Allenby Crescent , Winnipeg R2C 3S2",299900,435000,RD,4,2.0,7,0,nan,14/9999Rear Single Detached,nan,nan,Trancona,0.0,2025-06-11,Summer,Trancona,299900,0
202510839,"219 Hoddinott Road , East St Paul R2E 0H7",349900,450000,RD,3,2.0,7,0,nan,Single Detached,nan,nan,East St Paul,0.0,2025-06-11,Summer,East St Paul,349900,0
202510047,"281 Leila Avenue , Winnipeg R2W 1L7",229900,225000,RD,2,1.0,7,1917,Single Detached,nan,nan,West Kildonan,nan,0.0,2025-06-11,Summer,nan,229900,0
202510253,"88 Eaton Street , Winnipeg R2L 1V1",219900,233000,RD,3,2.0,8,0,nan,Rear Drive Access,nan,nan,East Kildonan,0.0,2025-06-11,Summer,East Kildonan,219900,0
202508360,"922 Aberdeen Avenue , Winnipeg R2X 0W4",229900,229900,RD,3,1.0,23,0,nan,Parking Pad,nan,nan,Burrows Central,0.0,2025-06-11,Summer,Burrows Central,229900,0
202504923,"540 Redwood Avenue , Winnipeg R2X 1Y4",149900,145000,RD,2,1.0,58,0,nan,Parking Pad,nan,nan,North End,0.0,2025-06-11,Summer,North End,149900,0
202507166,"861 Winnipeg Avenue , Winnipeg R3E 0R7",259900,245000,RD,3,1.0,40,0,nan,Single Detached Carport,nan,nan,Weston,0.0,2025-06-11,Summer,Weston,259900,0
202510821,"441 Dominion Street , Winnipeg R3G 2M8",444900,430000,RD,3,2.0,0,1913,nan,nan,nan,Wolseley,nan,0.0,2025-06-11,Summer,nan,444900,0
202510791,"14 Woods Avenue , Shilo R0K 2A0",263900,257500,RD,4,1.0,1,0,nan,Single Attached,nan,nan,CSE,0.0,2025-06-11,Summer,CSE,263900,0
202509793,"170 Garrioch Avenue , Winnipeg R3J 2T5",379900,400000,RD,4,2.0,7,0,nan,Double Detached,nan,nan,Silver Heights,0.0,2025-06-11,Summer,Silver Heights,379900,0
202510907,"9 Leicester Square , Winnipeg R3J 3Z9",279900,325000,RD,4,1.0,6,0,nan,Parking Pad,nan,nan,Jameswood,0.0,2025-06-11,Summer,Jameswood,279900,0
202512696,"130 Sunnyside Boulevard , Winnipeg R3J 3M2",309800,320000,RD,3,1.0,0,0,nan,nan,nan,nan,nan,0.0,2025-06-11,Summer,nan,309800,0
202510657,"492 Galloway Street , Winnipeg R2X 1Y4",469900,505555,RD,3,3.0,9,0,nan,Single Attached,nan,nan,Sinclair Park,0.0,2025-06-11,Summer,Sinclair Park,469900,0
202510718,"1857 Plessis Road , Winnipeg R3W 0B3",279900,380000,RD,3,2.0,6,0,nan,Single Attached,nan,nan,Lakeside Meadows,0.0,2025-06-11,Summer,Lakeside Meadows,279900,0
202509796,"570 Walker Avenue , Winnipeg R3L 1C4",334900,401570,Two Story,2,2.0,6,1909,Parking Pad,1025,nan,nan,Lord Roberts,1025.0,2025-06-11,Summer,Lord Roberts,334900,0
202509555,"1149 McMillan Avenue , Winnipeg R3M 0T7",339900,355000,Bungalow,1,2.0,9,1946,Single Detached,700,nan,nan,Crescentwood,700.0,2025-06-11,Summer,Crescentwood,339900,0
202509486,"1026 Jessie Avenue , Winnipeg R3M 1B2",539900,555000,Two Story,2,1.0,12,1927,Double Detached,1250,nan,nan,Crescentwood,1250.0,2025-06-11,Summer,Crescentwood,539900,0
202510175,"1125 Corydon Avenue , Winnipeg R3M 0X4",249900,300000,Bungalow,2,1.0,6,1946,Single Detached,810,nan,nan,Crescentwood,810.0,2025-06-11,Summer,Crescentwood,249900,0
202506003,"353 Yale Avenue , Winnipeg R3M 0L5",629900,620000,Two Story,4,4.0,45,1929,Double Detached,3126,nan,nan,Crescentwood,3126.0,2025-06-11,Summer,Crescentwood,629900,0
202510151,"451 Waverley Street , Winnipeg R3M 3K6",769000,801000,Two Story,3,4.0,7,1941,Double Detached,1642,nan,nan,River Heights,1642.0,2025-06-11,Summer,River Heights,769000,0
202508742,"144 Borebank Street , Winnipeg R3N 1C9",424899,424000,Two Story,3,1.0,13,1914,Double Detached,1657,nan,nan,River Heights North,1657.0,2025-06-11,Summer,River Heights North,424899,0
202510906,"603 Oak Street , Winnipeg R3M 3P9",487500,487500,Bungalow,3,1.0,57,1950,Single Detached,1088,nan,nan,River Heights,1088.0,2025-06-11,Summer,River Heights,487500,0
202507888,"440 Cordova Street , Winnipeg R3N 1A7",580000,540000,Two Story,4,3.0,24,1951,Double Detached,2085,nan,nan,River Heights,2085.0,2025-06-11,Summer,River Heights,580000,0
202509940,"955 Queenston Bay , Winnipeg R3N 0Y3",599900,740995,Two Story,4,3.0,6,1963,Double Detached,1780,nan,nan,River Heights,1780.0,2025-06-11,Summer,River Heights,599900,0
202509575,"77 Aldershot Boulevard , Winnipeg R3P 0C9",899900,1205000,Four Level Split,3,4.0,10,1967,Double Attached,3054,nan,nan,Tuxedo,3054.0,2025-06-11,Summer,Tuxedo,899900,0
202508557,"28 Swann Drive , Winnipeg R3R 3T9",1599000,1599000,Two Story,4,4.0,13,1998,Double Attached,3403,nan,nan,Charleswood,3403.0,2025-06-11,Summer,Charleswood,1599000,0
202508855,"90 Royalgate Road , Winnipeg R3R 2G4",749900,800500,Split Two Level,4,4.0,8,1974,Double Attached,2136,nan,nan,Charleswood,2136.0,2025-06-11,Summer,Charleswood,749900,0
202503670,"4921 Eldridge Avenue , Winnipeg R3R 0M4",499900,545000,Bungalow,3,2.0,7,1969,Double Detached,1128,nan,nan,Charleswood,1128.0,2025-06-11,Summer,Charleswood,499900,0
202510222,"533 Berkley Street , Winnipeg R3R 1K1",319900,420000,Bi-Level,4,2.0,7,1976,Front Drive Access,1006,nan,nan,Charleswood,1006.0,2025-06-11,Summer,Charleswood,319900,0
202509417,"74 Norlorne Drive , Winnipeg R3R 2Y6",399900,451888,Bungalow,3,1.0,10,1979,Single Attached,1128,nan,nan,Charleswood,1128.0,2025-06-11,Summer,Charleswood,399900,0
202509941,"744 Haney Street , Winnipeg R3R 0Y8",474900,500000,Bungalow,3,3.0,9,1972,Double Detached,1329,nan,nan,Charleswood,1329.0,2025-06-11,Summer,Charleswood,474900,0
202509627,"533 Charleswood Road , Winnipeg R3R 1K5",559900,639000,Two Story,3,4.0,9,1982,Double Attached,2043,nan,nan,Charleswood,2043.0,2025-06-11,Summer,Charleswood,559900,0
202505358,"59 THE BRIDLE Path , Winnipeg R3R 3B4",479900,517500,Bungalow,5,2.0,6,1981,Double Attached,1450,nan,nan,Charleswood,1450.0,2025-06-11,Summer,Charleswood,479900,0
202509614,"726 Community Row , Winnipeg R3R 1H7",429900,429900,Bungalow,3,2.0,7,1971,No Garage,1076,nan,nan,Charleswood,1076.0,2025-06-11,Summer,Charleswood,429900,0
202508902,"38 Norlorne Drive , Winnipeg R3R 2Y6",419900,450000,Four Level Split,4,2.0,7,1979,Double Detached,1558,nan,nan,Charleswood,1558.0,2025-06-11,Summer,Charleswood,419900,0
202509323,"50 Lavenham Crescent , Winnipeg R3R 1T3",299900,325000,Two Story,2,1.0,6,1969,Front Drive Access,1076,nan,nan,Westdale,1076.0,2025-06-11,Summer,Westdale,299900,0
202508164,"1 Jasmine Close , Winnipeg R3R 1T5",349900,355000,Bungalow,3,1.0,12,1970,Double Detached,1056,nan,nan,Charleswood,1056.0,2025-06-11,Summer,Charleswood,349900,0
202508660,"708 Riverwood Avenue , Winnipeg R3T 1K6",299900,300000,Bungalow,3,1.0,15,1949,Front Drive Access,1168,nan,nan,East Fort Garry,1168.0,2025-06-11,Summer,East Fort Garry,299900,0
202510005,"856 Holly Avenue , Winnipeg R3T 1W4",499900,630000,Four Level Split,4,2.0,6,1958,Double Detached,1936,nan,nan,East Fort Garry,1936.0,2025-06-11,Summer,East Fort Garry,499900,0
202509055,"1111 Somerville Avenue , Winnipeg R3T 1B8",319900,371111,One and a Half Story,4,1.0,9,1946,Single Detached,986,nan,nan,West Fort Garry,986.0,2025-06-11,Summer,West Fort Garry,319900,0
202509718,"1 Biscayne Bay , Winnipeg R3T 0N4",299900,310000,Two Story,3,2.0,9,1954,Parking Pad,1032,nan,nan,West Fort Garry,1032.0,2025-06-11,Summer,West Fort Garry,299900,0
202506109,"19 Magdalene Bay , Winnipeg R3T 3L3",494900,482000,Bungalow,3,2.0,40,1972,Parking Pad,1065,nan,nan,Fort Richmond,1065.0,2025-06-11,Summer,Fort Richmond,494900,0
202509848,"26 Acadia Bay , Winnipeg R3T 1R2",389900,436000,Bungalow,3,1.0,7,1969,Double Detached,1158,nan,nan,Fort Richmond,1158.0,2025-06-11,Summer,Fort Richmond,389900,0
202507458,"86 Syracuse Crescent , Winnipeg R3T 4P4",529000,510000,Bungalow,3,3.0,24,1979,Double Attached,1307,nan,nan,Waverley Heights,1307.0,2025-06-11,Summer,Waverley Heights,529000,0
202509445,"139 Wallingford Crescent , Winnipeg R3P 1L5",624900,624900,Two Story,4,4.0,12,1987,Double Attached,2080,nan,nan,Linden Woods,2080.0,2025-06-11,Summer,Linden Woods,624900,0
202509734,"144 Huntingdale Road , Winnipeg R3P 2H2",649000,770000,Two Story,3,4.0,7,1993,Double Attached,1950,nan,nan,Linden Woods,1950.0,2025-06-11,Summer,Linden Woods,649000,0
202509387,"876 Lemay Avenue , Winnipeg R3V 1E5",399900,500876,Bungalow,3,2.0,7,1965,Single Attached,1140,nan,nan,St Norbert,1140.0,2025-06-11,Summer,St Norbert,399900,0
202425783,"35 Bibeaudel Place , Winnipeg R3R 0M7",379900,364900,Bi-Level,4,2.0,16,1985,Front Drive Access,1058,nan,nan,Grandmont Park,1058.0,2025-06-11,Summer,Grandmont Park,379900,0
202509323,"50 Lavenham Crescent , Winnipeg R3R 1T3",299900,325000,Two Story,2,1.0,6,1969,Front Drive Access,1076,nan,nan,Westdale,1076.0,2025-06-11,Summer,Westdale,299900,0
202508164,"1 Jasmine Close , Winnipeg R3R 1T5",349900,355000,Bungalow,3,1.0,12,1970,Double Detached,1056,nan,nan,Charleswood,1056.0,2025-06-11,Summer,Charleswood,349900,0
202508553,"239 Oak Lawn Road , Winnipeg R3Y 0H1",849900,850000,Bungalow,2,3.0,7,2011,Double Attached,1736,nan,nan,Bridgwater Forest,1736.0,2025-06-11,Summer,Bridgwater Forest,849900,0
202505385,"31 Bass Bay , Winnipeg R3Y 2H3",504900,494400,Two Story,3,3.0,59,2025,Single Attached,1489,nan,nan,Prairie Pointe,1489.0,2025-06-11,Summer,Prairie Pointe,504900,0
202504578,"49 Firestone Drive , Winnipeg R3Y 2H9",417900,407306,Two Story,3,3.0,69,2025,Parking Pad,1399,nan,nan,Prairie Pointe,1399.0,2025-06-11,Summer,Prairie Pointe,417900,0
202509657,"0 Public Road , Winnipeg X0X 0X0",79900,73000,Vacant Land,0,0.0,15,0,Not Applicable,0,nan,nan,Bridgwater Lakes,0.0,2025-06-11,Summer,Bridgwater Lakes,79900,0
202508553,"239 Oak Lawn Road , Winnipeg R3Y 0H1",849900,850000,Bungalow,2,3.0,7,2011,Double Attached,1736,nan,nan,Bridgwater Forest,1736.0,2025-06-11,Summer,Bridgwater Forest,849900,0
202509614,"726 Community Row , Winnipeg R3R 1H7",429900,429900,Bungalow,3,2.0,7,1971,Front Drive Access,1076,nan,nan,Charleswood,1076.0,2025-06-11,Summer,Charleswood,429900,0
202508902,"38 Norlorne Drive , Winnipeg R3R 2Y6",419900,450000,Four Level Split,4,2.0,7,1979,Double Detached,1558,nan,nan,Charleswood,1558.0,2025-06-11,Summer,Charleswood,419900,0
202505358,"59 THE BRIDLE Path , Winnipeg R3R 3B4",479900,517500,Bungalow,5,2.0,6,1981,Double Attached,1450,nan,nan,Charleswood,1450.0,2025-06-11,Summer,Charleswood,479900,0
202509323,"50 Lavenham Crescent , Winnipeg R3R 1T3",299900,325000,Two Story,2,1.0,6,1969,Front Drive Access,1076,nan,nan,Westdale,1076.0,2025-06-11,Summer,Westdale,299900,0
202508164,"1 Jasmine Close , Winnipeg R3R 1T5",349900,355000,Bungalow,3,1.0,12,1970,Double Detached,1056,nan,nan,Charleswood,1056.0,2025-06-11,Summer,Charleswood,349900,0
202508660,"708 Riverwood Avenue , Winnipeg R3T 1K6",299900,300000,Bungalow,3,1.0,15,1949,Front Drive Access,1168,nan,nan,East Fort Garry,1168.0,2025-06-11,Summer,East Fort Garry,299900,0
202510005,"856 Holly Avenue , Winnipeg R3T 1W4",499900,630000,Four Level Split,4,2.0,6,1958,Double Detached,1936,nan,nan,East Fort Garry,1936.0,2025-06-11,Summer,East Fort Garry,499900,0
202509055,"1111 Somerville Avenue , Winnipeg R3T 1B8",319900,371111,One and a Half Story,4,1.0,9,1946,Single Detached,986,nan,nan,West Fort Garry,986.0,2025-06-11,Summer,West Fort Garry,319900,0
202509718,"1 Biscayne Bay , Winnipeg R3T 0N4",299900,310000,Townhouse,3,2.0,9,1954,Parking Pad,1032,nan,nan,West Fort Garry,1032.0,2025-06-11,Summer,West Fort Garry,299900,0
202506109,"19 Magdalene Bay , Winnipeg R3T 3L3",494900,482000,Bungalow,3,2.0,40,1972,Parking Pad,1065,nan,nan,Fort Richmond,1065.0,2025-06-11,Summer,Fort Richmond,494900,0
202509848,"26 Acadia Bay , Winnipeg R3T 1R2",389900,436000,Bungalow,3,1.0,7,1969,Double Detached,1158,nan,nan,Fort Richmond,1158.0,2025-06-11,Summer,Fort Richmond,389900,0
202507458,"86 Syracuse Crescent , Winnipeg R3T 4P4",529000,510000,Bungalow,3,2.0,24,1979,Double Attached,1307,nan,nan,Waverley Heights,1307.0,2025-06-11,Summer,Waverley Heights,529000,0
202509734,"144 Huntingdale Road , Winnipeg R3P 2H2",649000,770000,Two Story,3,4.0,7,1993,Double Attached,1950,nan,nan,Linden Woods,1950.0,2025-06-11,Summer,Linden Woods,649000,0
202509387,"876 Lemay Avenue , Winnipeg R3V 1E5",399900,500876,Bungalow,3,2.0,7,1965,Single Attached,1140,nan,nan,St Norbert,1140.0,2025-06-11,Summer,St Norbert,399900,0
202425783,"35 Bibeaudel Place , Winnipeg R3R 0M7",379900,364900,Bi-Level,4,2.0,16,1985,Front Drive Access,1058,nan,nan,Grandmont Park,1058.0,2025-06-11,Summer,Grandmont Park,379900,0
202509323,"50 Lavenham Crescent , Winnipeg R3R 1T3",299900,325000,Two Story,2,1.0,6,1969,Front Drive Access,1076,nan,nan,Westdale,1076.0,2025-06-11,Summer,Westdale,299900,0
202508164,"1 Jasmine Close , Winnipeg R3R 1T5",349900,355000,Bungalow,3,1.0,12,1970,Double Detached,1056,nan,nan,Charleswood,1056.0,2025-06-11,Summer,Charleswood,349900,0
202508660,"708 Riverwood Avenue , Winnipeg R3T 1K6",299900,300000,Bungalow,3,1.0,15,1949,Front Drive Access,1168,nan,nan,East Fort Garry,1168.0,2025-06-11,Summer,East Fort Garry,299900,0
202510005,"856 Holly Avenue , Winnipeg R3T 1W4",499900,630000,Four Level Split,4,2.0,6,1958,Double Detached,1936,nan,nan,East Fort Garry,1936.0,2025-06-11,Summer,East Fort Garry,499900,0
202509055,"1111 Somerville Avenue , Winnipeg R3T 1B8",319900,371111,One and a Half Story,4,1.0,9,1946,Single Detached,986,nan,nan,West Fort Garry,986.0,2025-06-11,Summer,West Fort Garry,319900,0
202509718,"1 Biscayne Bay , Winnipeg R3T 0N4",299900,310000,Townhouse,3,2.0,9,1954,Parking Pad,1032,nan,nan,West Fort Garry,1032.0,2025-06-11,Summer,West Fort Garry,299900,0
202506109,"19 Magdalene Bay , Winnipeg R3T 3L3",494900,482000,Bungalow,3,2.0,40,1972,Parking Pad,1065,nan,nan,Fort Richmond,1065.0,2025-06-11,Summer,Fort Richmond,494900,0
202509848,"26 Acadia Bay , Winnipeg R3T 1R2",389900,436000,Bungalow,3,1.0,7,1969,Double Detached,1158,nan,nan,Fort Richmond,1158.0,2025-06-11,Summer,Fort Richmond,389900,0
